stemid tag branch sp gx gy dbh status q100
061311.0 061311 0 CLEYJA 132.07 165.58 10.2 A 7
061314.0 061314 0 MYRSSE 132.88 168.82 13.5 A 7
061315.0 061315 0 MACHTH 134.48 167.67 39.9 A 7
061316.0 061316 0 DIOSMO 133.19 169.54 10.8 A 7
061318.0 061318 0 ELAEJA 133.64 168.05 22.8 A 7
061320.0 061320 0 CYCLLO 134.41 167.47 10.2 A 7
061327.0 061327 0 LIMLUR 136.3 168.79 19.1 A 7
061330.0 061330 0 PYRESH 139.31 166.29 11.5 A 7
061348.0 061348 0 RANDCO 124.24 181.22 13.2 A 7
061351.0 061351 0 SCHEOC 123.06 181.35 11.3 A 7
061353.0 061353 0 LITSAC 120.48 186.74 30.5 A 7
061372.0 061372 0 MACHTH 127.78 188.06 14.7 A 7
061377.0 061377 0 LIMLUR 129.85 187.23 37.7 A 7
061383.0 061383 0 CASTCU 126.06 181.29 34.1 A 7
061398.0 061398 0 MELISQ 128.93 181.15 26.6 A 7
061403.0 061403 0 MACHTH 126.07 180.41 13.8 A 7
061424.0 061424 0 CASTCU 120.19 197.92 48.6 A 7
061427.0 061427 0 SCHEOC 120.71 199.53 13.4 A 7
061430.0 061430 0 MELISQ 122.88 199.92 15.9 A 7
061441.0 061441 0 PYRESH 125.66 199.04 22.2 A 7
061468.0 061468 0 MELISQ 133.77 194.3 20.3 A 7
061470.0 061470 0 CASTCU 133.76 191.29 12 A 7
061474.0 061474 0 RANDCO 132.65 195.34 11.1 A 7
061478.0 061478 0 LIMLUR 131.66 197.96 14.1 A 7
061479.0 061479 0 CYCLLO 131.53 197.86 30.1 A 7
061482.0 061482 0 CRYPCH 133.45 198.48 18.7 A 7
061487.0 061487 0 SCHEOC 136.7 196.91 12.8 A 7
061490.0 061490 0 LIMLUR 139.81 197.67 16.6 A 7
061492.0 061492 0 MELISQ 138.49 199.5 22 A 7
061493.0 061493 0 CRYPCH 137.18 199.78 17.1 A 7
061497.0 061497 0 LIMLUR 139.84 196.52 18.5 A 7
061504.0 061504 0 DIOSMO 135.75 192.33 18.7 A 7
061505.0 061505 0 CINNSU 136.5 191.49 15.2 A 7
061518.0 061518 0 DIOSMO 137.71 192.01 15.8 A 7
061526.0 061526 0 MYRSSE 137.78 190.3 12.7 A 7
061528.0 061528 0 DIOSMO 137.14 190.45 18.5 A 7
061530.0 061530 0 MACHTH 135.93 190.99 17.6 A 7
061537.0 061537 0 CASTCU 131.95 184.36 17.4 A 7
061552.0 061552 0 MELISQ 133.79 181.16 13.1 A 7
061557.0 061557 0 LITSAC 134.47 180.93 12.7 A 7
061564.0 061564 0 CLEYJA 132.61 186.15 12.3 A 7
061575.0 061575 0 CLEYJA 130.69 189.97 15.6 A 7
061580.0 061580 0 PRUNPH 133.97 189.73 17.6 A 7
061584.0 061584 0 LITSAC 134.97 188.52 21.1 A 7
061601.0 061601 0 LIMLUR 137.52 187.75 23.7 A 7
061603.0 061603 0 MYRSSE 137.66 187.75 11 A 7
061604.0 061604 0 MYRSSE 135.41 189.41 9.6 A 7
061606.0 061606 0 DAPHGL 136.2 189.82 9.5 A 7
061617.0 061617 0 MELISQ 139.45 185.68 16.1 A 7
061628.0 061628 0 CASTCU 136.41 184.83 20.1 A 7
061638.0 061638 0 LIMLUR 139.52 182.47 36.2 A 7
061647.0 061647 0 CINNSU 138.32 180.64 13 A 7
061653.0 061653 0 MELISQ 136.36 181 13.4 A 7
061663.0 061663 0 LIMLUR 123.36 204.54 36.5 A 8
061670.0 061670 0 CASTCU 121.63 206.69 38.1 A 8
061672.0 061672 0 LITSAC 122.59 209.6 9.7 A 8
061673.0 061673 0 LIMLUR 123.29 209.87 22.9 A 8
061681.0 061681 0 PRUNPH 127.93 207.68 16.7 A 8
061682.0 061682 0 MACHTH 126.54 209.81 12.2 A 8
061684.0 061684 0 CINNMI 128.84 206.36 25.2 A 8
061691.0 061691 0 MACHTH 126.17 204.47 22.4 A 8
061692.0 061692 0 CASTCU 129.61 204.36 16.5 A 8
061694.0 061694 0 PRUNPH 129.3 203.11 15.2 A 8
061699.0 061699 0 MACHTH 121.66 214.23 17.9 A 8
061701.0 061701 0 LITSAC 122.52 213.66 18 A 8
061704.0 061704 0 CRYPCH 122.13 216.25 21.2 A 8
061705.0 061705 0 MACHTH 121 218.31 11.3 A 8
061713.0 061713 0 MELISQ 125.08 215.15 21.3 A 8
061722.0 061722 0 DIOSMO 126.33 211.99 14.5 A 8
061727.0 061727 0 MACHTH 127.68 212.16 11.3 A 8
061729.0 061729 0 CASTCU 129.59 214.48 18.9 A 8
061730.0 061730 0 MYRSSE 129.55 211.94 12.2 A 8
061731.0 061731 0 RANDCO 128.44 211.72 10.8 A 8
061737.0 061737 0 ELAEJA 131.56 210.84 17.5 A 8
061738.0 061738 0 ELAEJA 130.82 212.03 24.2 A 8
061739.0 061739 0 LITSAC 131.95 212.16 11.1 A 8
061740.0 061740 0 SYMPSO 131.24 213.66 9.5 A 8
061744.0 061744 0 DIOSMO 133.01 213.53 20.2 A 8
061748.0 061748 0 CASTCU 133.69 214.1 77.6 A 8
061755.0 061755 0 CASTCU 132.22 211.26 19.7 A 8
061767.0 061767 0 MACHTH 130.41 219.57 25.3 A 8
061771.0 061771 0 CASTCU 133.4 219.37 27.6 A 8
061775.0 061775 0 CASTCU 132.99 218.45 46 A 8
061778.0 061778 0 CYCLLO 134.68 215.49 9.9 A 8
061781.0 061781 0 CASTCU 136.09 215.68 14.8 A 8
061788.0 061788 0 ELAEJA 137.49 218.43 13.1 A 8
061791.0 061791 0 CASTCU 139.07 217.78 17.7 A 8
061809.0 061809 0 MELISQ 139.64 212.99 28.9 A 8
061813.0 061813 0 RANDCO 136.95 210.75 11 A 8
061816.0 061816 0 MELISQ 132.58 204.37 10.7 A 8
061820.0 061820 0 CINNMI 133.96 202.27 14.7 A 8
061825.0 061825 0 CASTCU 130.88 206.47 30.6 A 8
061826.0 061826 0 MELISQ 131.29 206.17 9.9 A 8
061827.0 061827 0 MACHZU 130.55 209.38 15.8 A 8
061829.0 061829 0 MELISQ 132.21 209.24 9.9 A 8
061832.0 061832 0 MELISQ 134.77 208.65 14.9 A 8
061835.0 061835 0 MACHZU 135.45 205.69 12.7 A 8
061837.0 061837 0 SCHEOC 135.39 207.11 9.8 A 8
061845.0 061845 0 LITSAC 139.79 208.59 12.2 A 8
061848.0 061848 0 MELISQ 139.74 207.28 13.4 A 8
061853.0 061853 0 CASTCU 136.43 201.87 18.9 A 8
061863.0 061863 0 MACHTH 137.91 202.67 15 A 8
061866.0 061866 0 MELISQ 138.17 200.39 27.1 A 8
061871.0 061871 0 GLOCAC 121.73 222.14 14.3 A 8
061872.0 061872 0 PYRESH 122.05 222.31 14.9 A 8
061896.0 061896 0 CYCLLO 124.4 226.8 10.4 A 8
061898.0 061898 0 CASTCU 122.68 227 10.9 A 8
061901.0 061901 0 CINNSU 125.89 225.52 16.1 A 8
061902.0 061902 0 LITSAC 127.05 225.42 11.7 A 8
061906.0 061906 0 CASTCU 126.6 227.82 21.6 A 8
061909.0 061909 0 RANDCO 125.42 229.16 13.1 A 8
061912.0 061912 0 MACHTH 128.37 229.02 11.7 A 8
061925.0 061925 0 CASTCU 127.12 222.62 27.2 A 8
061927.0 061927 0 MACHZU 128.9 223.39 26.2 A 8
061930.0 061930 0 CASTCU 122.17 230.25 15.9 A 8
061931.0 061931 0 LITSAC 123.28 231.09 10.8 A 8
061941.0 061941 0 DIOSMO 122.99 237.2 26.4 A 8
061947.0 061947 0 RANDCO 126.07 235.78 11.3 A 8
061949.0 061949 0 CINNSU 127.21 237.23 26 A 8
061952.0 061952 0 MACHMU 125.09 239.91 11.8 A 8
061959.0 061959 0 CLEYJA 128.47 236.62 13.5 A 8
061964.0 061964 0 LIMLUR 127.54 233.02 20 A 8
061972.0 061972 0 CASTCU 130.34 230.54 15.9 A 8
061973.0 061973 0 MELISQ 130.35 233.8 21.2 A 8
061979.0 061979 0 ADINFO 131.54 235.82 15.8 A 8
061982.0 061982 0 PYRESH 131.19 239.95 15.5 A 8
061985.0 061985 0 CLEYJA 132.51 239.95 11.1 A 8
061986.0 061986 0 DIOSMO 133.73 237.81 15.5 A 8
061992.0 061992 0 LITSAC 134.71 238.62 22 A 8
061997.0 061997 0 DIOSMO 135.63 238.73 9.7 A 8
061998.0 061998 0 CASTCU 137.52 239.27 40.8 A 8
061999.0 061999 0 CASTCU 138.49 239.95 14.7 A 8
062003.0 062003 0 MELISQ 138.4 238.77 12.4 A 8
062009.0 062009 0 PYRESH 136.26 231.47 14.3 A 8
062010.0 062010 0 DIOSMO 136.54 231.69 11.5 A 8
062017.0 062017 0 CASTCU 137.72 233.7 24.8 A 8
062019.0 062019 0 CASTCU 138.83 232.2 15.5 A 8
062023.0 062023 0 MELISQ 139.34 231.32 11.4 A 8
062040.0 062040 0 PYRESH 130.42 228.83 11.3 A 8
062042.0 062042 0 MACHTH 131.54 229.34 15.6 A 8
062052.0 062052 0 PYRESH 134.94 228.25 13.7 A 8
062054.0 062054 0 LIMLUR 134.88 226.37 10.3 A 8
062056.0 062056 0 LIMLUR 136.54 226.39 35.5 A 8
062061.0 062061 0 CASTCU 137.05 226.25 14.1 A 8
062063.0 062063 0 ELAEJA 137.34 227.84 33.2 A 8
062074.0 062074 0 PYRESH 135.12 224.48 17.7 A 8
062082.0 062082 0 CASTCU 121.39 240.75 30.4 A 8
062089.0 062089 0 DIOSMO 122.96 242.71 33.8 A 8
062096.0 062096 0 CASTCU 124.27 244.29 28 A 8
062097.0 062097 0 CASTCU 120.61 245.34 14.7 A 8
062100.0 062100 0 LIMLUR 122.81 248.48 46.1 A 8
062103.0 062103 0 MELISQ 124.13 249.26 17.8 A 8
062104.0 062104 0 ELAEJA 124.35 247.86 25.4 A 8
062109.0 062109 0 PYRESH 126.84 246.35 11.5 A 8
062114.0 062114 0 LIMLUR 127.62 246.19 32.6 A 8
062118.0 062118 0 SYMPTH 125.31 241.45 14.3 A 8
062123.0 062123 0 MELISQ 128.79 241.19 11.2 A 8
062127.0 062127 0 PYRESH 122.15 252.54 19.2 A 8
062131.0 062131 0 CINNSU 124.94 254.47 22.3 A 8
062136.0 062136 0 MACHTH 123.18 252.99 12.7 A 8
062138.0 062138 0 MACHTH 120.55 255.11 17.3 A 8
062142.0 062142 0 PYRESH 121.26 257.21 9.8 A 8
062146.0 062146 0 RANDCO 124.45 255.71 10.5 A 8
062147.0 062147 0 CASTCU 127.83 255.48 11.8 A 8
062161.0 062161 0 CASTCU 129.78 255.48 22.9 A 8
062168.0 062168 0 LIMLUR 129.77 253.43 13.1 A 8
062178.0 062178 0 SCHEOC 131.02 252.65 19.7 A 8
062179.0 062179 0 LITSAC 132 253.29 11.5 A 8
062181.0 062181 0 CASTCU 133.22 254.66 23.8 A 8
062185.0 062185 0 MYRSSE 134.7 254.4 12.4 A 8
062187.0 062187 0 CASTCU 133.64 252.88 13.4 A 8
062208.0 062208 0 LITSAC 134.81 259.8 10.7 A 8
062210.0 062210 0 LIMLUR 134.11 259.16 39.4 A 8
062226.0 062226 0 MACHMU 136.31 256.57 22 A 8
062235.0 062235 0 ELAEJA 138.93 256.63 40.6 A 8
062239.0 062239 0 CASTCU 139.51 255.38 14.9 A 8
062244.0 062244 0 PRUNPH 135.18 252.6 20.8 A 8
062248.0 062248 0 MELISQ 136.61 253.7 15.2 A 8
062263.0 062263 0 GLOCAC 131.47 243.18 15.3 A 8
062273.0 062273 0 MACHTH 132.58 241.8 17.2 A 8
062278.0 062278 0 ELAEJA 130.38 246.42 15.4 A 8
062295.0 062295 0 GLOCAC 134.71 246.57 13.5 A 8
062296.0 062296 0 CASTCU 134.7 246.15 14.6 A 8
062299.0 062299 0 SYMPGL 133.77 246.83 10.7 A 8
062306.0 062306 0 SYMPGL 135.28 248.26 18.4 A 8
062310.0 062310 0 ELAEJA 138.23 248.32 12.6 A 8
062316.0 062316 0 CASTCU 139.72 246.88 20.5 A 8
062320.0 062320 0 LITSAC 135.35 240.14 26.3 A 8
062328.0 062328 0 CLEYJA 135.51 244.36 18.2 A 8
062335.0 062335 0 LIMLUR 120.83 262.21 19.1 A 8
062346.0 062346 0 SYMPSO 124.5 260.49 11.2 A 8
062349.0 062349 0 PYRESH 120.76 266.56 11 A 8
062352.0 062352 0 LIMLUR 122.05 269.41 19.4 A 8
062353.0 062353 0 CASTCU 123.18 269.63 15.9 A 8
062357.0 062357 0 CLEYJA 122.74 267.4 14.5 A 8
062361.0 062361 0 CASTCU 126.3 266.12 20.2 A 8
062365.0 062365 0 DIOSMO 125.35 269.82 15.5 A 8
062372.0 062372 0 MYRSSE 129.42 267.88 12.8 A 8
062374.0 062374 0 LIMLUR 128.26 265.35 25.6 A 8
062379.0 062379 0 PYRESH 125.19 263.68 18.3 A 8
062384.0 062384 0 MELISQ 128.77 263.6 29.8 A 8
062386.0 062386 0 PYRESH 128.13 262.5 16 A 8
062396.0 062396 0 DIOSMO 122.82 272.01 22 A 8
062397.0 062397 0 LIMLUR 122.25 272.02 13.4 A 8
062404.0 062404 0 LIMLUR 124.91 272.04 27.2 A 8
062405.0 062405 0 SCHEOC 124.71 272.17 10.1 A 8
062412.0 062412 0 MYRSSE 124.01 271.25 10.1 A 8
062418.0 062418 0 MELISQ 123.39 271.57 27.7 A 8
062422.0 062422 0 CASTCU 120.59 275.22 24.4 A 8
062428.0 062428 0 CINNSU 121.3 277.1 19 A 8
062435.0 062435 0 ELAEJA 123.82 277.94 13.6 A 8
062439.0 062439 0 CLEYJA 124.68 277.62 12.8 A 8
062451.0 062451 0 MELISQ 126.27 276 12.6 A 8
062454.0 062454 0 LIMLUR 125.99 277.58 19.8 A 8
062456.0 062456 0 CASTCU 129.62 277.82 15.8 A 8
062458.0 062458 0 MYRSSE 125.05 270.3 14.5 A 8
062464.0 062464 0 PYRESH 125.43 272.87 9.7 A 8
062465.0 062465 0 CASTCU 125.28 274.36 24.7 A 8
062474.0 062474 0 DAPHGL 128.26 273.11 14.3 A 8
062491.0 062491 0 MELISQ 130.63 272.06 10 A 8
062495.0 062495 0 MYRSSE 130.26 273.58 12.2 A 8
062497.0 062497 0 CLEYJA 131.59 274.71 16.3 A 8
062498.0 062498 0 MYRSSE 131.95 274.64 12.1 A 8
062499.0 062499 0 ELAEJA 133.01 274.16 10.4 A 8
062502.0 062502 0 LIMLUR 133.99 274.77 39.7 A 8
062507.0 062507 0 DIOSMO 134.92 272.04 13 A 8
062513.0 062513 0 DIOSMO 131.27 275.28 20.3 A 8
062520.0 062520 0 CINNSU 131.09 278.76 15.2 A 8
062522.0 062522 0 CASTCU 134.31 279.91 26.4 A 8
062524.0 062524 0 MELISQ 134.81 279.14 12.7 A 8
062527.0 062527 0 MYRSSE 132.99 277.42 9.7 A 8
062534.0 062534 0 LITSAC 136.77 276.74 17.6 A 8
062549.0 062549 0 MYRSSE 135.68 270.57 14.3 A 8
062558.0 062558 0 MYRSSE 139.2 274.17 11.2 A 8
062559.0 062559 0 ELAEJA 139.88 273.87 26.5 A 8
062570.0 062570 0 MACHMU 130.46 262.14 9.7 A 8
062571.0 062571 0 SCHEOC 130.17 261.67 9.5 A 8
062576.0 062576 0 LIMLUR 132.62 264.73 14 A 8
062581.0 062581 0 MYRSSE 134.57 264.46 10.9 A 8
062583.0 062583 0 MACHTH 134.74 264.06 23.9 A 8
062585.0 062585 0 SCHEOC 133.76 263.35 12.5 A 8
062591.0 062591 0 PYRESH 134.4 260.37 11.1 A 8
062596.0 062596 0 MACHTH 131 267.86 19.6 A 8
062600.0 062600 0 CLEYJA 131.23 269.71 13.9 A 8
062604.0 062604 0 MYRSSE 134.78 268.94 10.4 A 8
062609.0 062609 0 CASTCU 133.97 265.76 10.9 A 8
062610.0 062610 0 DIOSMO 135.28 265.51 20 A 8
062612.0 062612 0 MYRSSE 136.29 266.91 9.8 A 8
062614.0 062614 0 ELAEJA 136.73 267.04 27.4 A 8
062620.0 062620 0 ELAEJA 136.81 269.75 18.8 A 8
062626.0 062626 0 CINNSU 138.76 269.77 11.5 A 8
062629.0 062629 0 MELISQ 139.08 268.06 18.2 A 8
062632.0 062632 0 MYRSSE 139.55 266.44 11.6 A 8
062635.0 062635 0 MACHTH 138.08 265.56 11.9 A 8
062644.0 062644 0 MACHTH 135.7 261.59 14.2 A 8
062655.0 062655 0 MYRSSE 138.35 264.74 10.2 A 8
062658.0 062658 0 MELISQ 139.34 264.7 16.4 A 8
062664.0 062664 0 DIOSMO 138.19 262.3 23.2 A 8
062675.0 062675 0 MYRSSE 121.1 280.52 17.3 A 8
062683.0 062683 0 CASTCU 122.42 284.63 21.7 A 8
062686.0 062686 0 MACHTH 120.04 286.57 9.9 A 8
062690.0 062690 0 MACHTH 120.96 288.19 16.9 A 8
062704.0 062704 0 CASTCU 122.15 288.9 10.4 A 8
062709.0 062709 0 LIMLUR 125.77 285.1 21.7 A 8
062713.0 062713 0 ELAEJA 127.46 286.17 13.1 A 8
062714.0 062714 0 RANDCO 127.41 286.76 10.6 A 8
062721.0 062721 0 RANDCO 125.38 288.06 11.9 A 8
062722.0 062722 0 MACHTH 126.24 288.52 30 A 8
062725.0 062725 0 CINNSU 126.53 289.6 11.4 A 8
062726.0 062726 0 CASTCU 129.21 289.51 11.8 A 8
062727.0 062727 0 CASTCU 129.34 283.85 30.6 A 8
062734.0 062734 0 RANDCO 129.28 280.28 10.2 A 8
062735.0 062735 0 LIMLUR 127.82 280.14 22.5 A 8
062740.0 062740 0 RANDCO 126.68 281.28 9.8 A 8
062741.0 062741 0 MELISQ 127.11 283.36 15.5 A 8
062745.0 062745 0 CINNSU 125.47 284.1 13.4 A 8
062748.0 062748 0 MELISQ 120.59 292 16.5 A 8
062752.0 062752 0 SCHEOC 121.46 293.51 12.6 A 8
062771.0 062771 0 CINNMI 122.37 299.95 12 A 8
062772.0 062772 0 CASTCU 124.5 297.1 11.4 A 8
062776.0 062776 0 CLEYJA 125.05 295.34 12.9 A 8
062781.0 062781 0 CLEYJA 125.29 297.5 21.6 A 8
062783.0 062783 0 MELISQ 125.22 298.77 14.3 A 8
062787.0 062787 0 CASTCU 128.52 295.99 12 A 8
062788.0 062788 0 LITSAC 128.76 295.45 11.4 A 8
062790.0 062790 0 RANDCO 126.18 295.36 11.1 A 8
062791.0 062791 0 DIOSMO 128.93 294.77 11.1 A 8
062796.0 062796 0 MELISQ 126.47 291.84 9.7 A 8
062810.0 062810 0 ELAEJA 132.69 294.67 19.3 A 8
062813.0 062813 0 ELAEJA 134.65 290.85 13.8 A 8
062817.0 062817 0 MELISQ 130.63 299.3 37.8 A 8
062820.0 062820 0 CASTCU 134.92 296.43 41.6 A 8
062823.0 062823 0 ELAEJA 134.51 295.1 10.3 A 8
062828.0 062828 0 PYRESH 136.36 299.84 15.3 A 8
062835.0 062835 0 MACHTH 135.77 291.35 16.6 A 8
062837.0 062837 0 CASTCU 136.47 290.13 17.1 A 8
062843.0 062843 0 GLOCAC 136.48 294.06 13.1 A 8
062844.0 062844 0 ILEXRO 137.96 292.53 16.2 A 8
062849.0 062849 0 LITSAC 132.51 281.5 13.4 A 8
062852.0 062852 0 CASTCU 134.97 282.1 37.3 A 8
062863.0 062863 0 CASTCU 131.05 289.03 21.3 A 8
062865.0 062865 0 ELAEJA 130.56 289.5 19.8 A 8
062869.0 062869 0 DIOSMO 133.73 289.5 26.1 A 8
062870.0 062870 0 LIMLUR 134.01 288.59 29.9 A 8
062872.0 062872 0 CASTCU 134.94 286.38 25.9 A 8
062896.0 062896 0 LIMLUR 139.92 282.58 13.1 A 8
062897.0 062897 0 PYRESH 139.13 282.3 11.6 A 8
065463.0 065463 0 CASTCU 125.49 288.6 20 A 8
065615.0 065615 0 SCHEOC 126.87 148.13 14.3 A 7
070608.0 070608 0 PYRESH 148.81 102.26 25.4 A 7
070612.0 070612 0 SCHEOC 140.05 111.05 9.7 A 7
070615.0 070615 0 MACHTH 141.27 111.87 53 A 7
070616.0 070616 0 CASTCU 141.97 112.53 45.8 A 7
070623.0 070623 0 SYMPSO 144 114.09 12.4 A 7
070625.0 070625 0 LITSAC 143.97 112.55 13.2 A 7
070637.0 070637 0 CASTCU 141.39 118.43 10.6 A 7
070639.0 070639 0 MACHTH 142.51 119.38 24.1 A 7
070643.0 070643 0 LIMLUR 147.49 117.01 36.4 A 7
070652.0 070652 0 SCHEOC 147.68 116.25 12 A 7
070660.0 070660 0 MACHTH 147.96 112.06 26.7 A 7
070662.0 070662 0 MELISQ 152.45 112.07 25.9 A 7
070668.0 070668 0 MACHTH 152.27 112.88 58.4 A 7
070673.0 070673 0 ENGERO 151.46 114.81 10.5 A 7
070680.0 070680 0 MACHTH 154.65 114.04 27.5 A 7
070685.0 070685 0 MACHTH 151.06 117.62 25.2 A 7
070690.0 070690 0 CLEYJA 153.72 119.7 20.2 A 7
070692.0 070692 0 CASTCU 154.1 118.89 9.6 A 7
070700.0 070700 0 MACHTH 159.33 119.97 33.8 A 7
070711.0 070711 0 PYRESH 156.16 114.94 15.1 A 7
070712.0 070712 0 CYCLGI 156.04 114.87 13.8 A 7
070723.0 070723 0 MELISQ 154.57 104.44 44.2 A 7
070729.0 070729 0 HELIFO 151.09 109.55 17.1 A 7
070732.0 070732 0 MACHMU 154.18 107.79 39.1 A 7
070748.0 070748 0 PASAHR 140.44 122.07 44.4 A 7
070751.0 070751 0 HELIFO 141.16 122.77 13.2 A 7
070771.0 070771 0 CYCLGI 141.3 128.86 18.7 A 7
070773.0 070773 0 ENGERO 143.82 128.99 15.3 A 7
070779.0 070779 0 MACHMU 145.99 127.03 10.1 A 7
070784.0 070784 0 MACHMU 145.78 129.97 24.5 A 7
070786.0 070786 0 MACHMU 148 129.97 16 A 7
070788.0 070788 0 CASTCU 149.97 129.9 21 A 7
070798.0 070798 0 MELISQ 146.22 120.14 22.2 A 7
070802.0 070802 0 LIMLUR 145.95 121.73 38 A 7
070809.0 070809 0 MACHMU 147.27 124.95 29.6 A 7
070811.0 070811 0 CYCLGI 149.34 124.02 17.9 A 7
070813.0 070813 0 SCHEOC 140.36 132.55 14.5 A 7
070817.0 070817 0 GLOCAC 144.99 132.04 10.3 A 7
070832.0 070832 0 LIMLUR 148.76 139.03 19.6 A 7
070835.0 070835 0 MACHMU 147.46 135.55 28 A 7
070836.0 070836 0 LITSAC 146.87 135.55 17.8 A 7
070837.0 070837 0 SCHEOC 146.95 134.54 24.9 A 7
070838.0 070838 0 DIOSMO 147.96 134.54 32.8 A 7
070845.0 070845 0 MACHMU 152.81 135.85 23.4 A 7
070854.0 070854 0 MACHMU 156.22 139.81 26.9 A 7
070858.0 070858 0 CASTCU 157.46 130.1 40.1 A 7
070859.0 070859 0 SCHEOC 156.07 131.64 11.6 A 7
070864.0 070864 0 GLOCAC 156.53 134.54 11.3 A 7
070865.0 070865 0 MACHMU 157.14 133.46 20.8 A 7
070870.0 070870 0 CASTCU 150.97 122.57 35.4 A 7
070872.0 070872 0 SCHEOC 154.04 124.91 37.7 A 7
070877.0 070877 0 MACHMU 153.59 122.62 11.6 A 7
070909.0 070909 0 SCHEOC 156.46 123.85 44.7 A 7
070920.0 070920 0 RANDCO 157.98 121.64 11.4 A 7
070921.0 070921 0 LITSAC 157.75 121.64 23.9 A 7
070934.0 070934 0 CINNMI 140.02 145.91 31.1 A 7
070935.0 070935 0 DIOSMO 142.4 149.75 37.2 A 7
070938.0 070938 0 ELAEJA 143.05 149.6 11.1 A 7
070941.0 070941 0 MACHTH 146.8 145.56 44.5 A 7
070946.0 070946 0 PASAHR 147.49 149.61 18.9 A 7
070966.0 070966 0 GLOCAC 145.25 143.68 19.7 A 7
070970.0 070970 0 GLOCAC 142.03 151.25 16.6 A 7
070976.0 070976 0 GLOCAC 142.86 155.51 9.7 A 7
070980.0 070980 0 PYRESH 143.73 158.6 20.7 A 7
070982.0 070982 0 SYMPTH 147.31 155.81 22.5 A 7
070983.0 070983 0 CASTCU 147.53 157.16 33.8 A 7
070986.0 070986 0 MACHMU 149.65 158.89 17.2 A 7
070988.0 070988 0 MACHTH 149.36 158.08 11.2 A 7
070989.0 070989 0 MACHTH 148.76 157.3 20.7 A 7
070995.0 070995 0 LITSAC 149.24 154.34 21.6 A 7
071007.0 071007 0 MACHTH 152.3 154.2 37.5 A 7
071008.0 071008 0 CASTCU 152.84 153.77 39.4 A 7
071009.0 071009 0 LITSAC 153.4 154.12 20 A 7
071012.0 071012 0 RANDCO 154.81 153.22 11.7 A 7
071015.0 071015 0 MACHMU 152.61 152.31 19.6 A 7
071028.0 071028 0 CASTCU 154 159.54 29.3 A 7
071037.0 071037 0 MELISQ 152.76 156.63 41.4 A 7
071041.0 071041 0 MACHTH 156.53 156.03 32.4 A 7
071043.0 071043 0 HELIFO 156.27 158.45 11.7 A 7
071045.0 071045 0 MELISQ 159.74 159.19 22.3 A 7
071046.0 071046 0 SCHEOC 159.31 158.16 10.3 A 7
071047.0 071047 0 CASTCU 159.68 158.02 14.9 A 7
071050.0 071050 0 SCHEOC 158.27 156.71 14.2 A 7
071052.0 071052 0 DIOSMO 155.22 153.73 12.5 A 7
071063.0 071063 0 LITSAC 150.25 140.34 19 A 7
071066.0 071066 0 MACHMU 150.45 141.25 37.7 A 7
071069.0 071069 0 MELISQ 152.99 143.82 24.7 A 7
071076.0 071076 0 CYCLGI 152.66 146.33 17.6 A 7
071078.0 071078 0 MACHTH 152.92 147.58 10.8 A 7
071089.0 071089 0 CASTCU 159.45 149.91 18.6 A 7
071090.0 071090 0 MACHTH 158.93 145.64 53 A 7
071093.0 071093 0 MELISQ 156.14 143.01 11.4 A 7
071095.0 071095 0 SYMPGL 157.52 142.82 18.3 A 7
071101.0 071101 0 HELIFO 159.4 142.8 9.9 A 7
071105.0 071105 0 PASAHR 140.17 164.8 10 A 7
071109.0 071109 0 MELISQ 140.75 165.78 26 A 7
071113.0 071113 0 MELISQ 141.07 169.98 10.8 A 7
071128.0 071128 0 LITSAC 141.94 176.94 38.2 A 7
071132.0 071132 0 MELISQ 143.49 177.79 24.8 A 7
071133.0 071133 0 MACHTH 141.36 178.26 24.4 A 7
071143.0 071143 0 PASAHR 146.22 177.18 15 A 7
071146.0 071146 0 CYCLLO 146.51 179.27 13.2 A 7
071148.0 071148 0 MELISQ 154.87 170.17 20.5 A 7
071149.0 071149 0 HELIFO 154.41 170.11 10.9 A 7
071151.0 071151 0 CASTCU 153.91 174.83 15.8 A 7
071152.0 071152 0 HELIFO 150.41 176.5 15 A 7
071160.0 071160 0 CASTCU 154.89 177.33 12.4 A 7
071165.0 071165 0 ELAEJA 158.2 178.29 17.4 A 7
071170.0 071170 0 MELISQ 157.69 174.93 14.6 A 7
071171.0 071171 0 CASTCU 158.7 174.71 23.6 A 7
071177.0 071177 0 MELISQ 157.34 173.7 13.2 A 7
071184.0 071184 0 PYRESH 155.9 170.69 13.6 A 7
071186.0 071186 0 PYRESH 150.15 161.57 16.8 A 7
071188.0 071188 0 ADINFO 151.33 163.81 9.6 A 7
071189.0 071189 0 MACHTH 150.96 164.31 27.4 A 7
071192.0 071192 0 LITSAC 152.72 164.93 21.2 A 7
071194.0 071194 0 PYRESH 153.99 164.34 11.2 A 7
071197.0 071197 0 PYRESH 154.17 161.79 12.2 A 7
071203.0 071203 0 ELAEJA 154.65 168.82 22.5 A 7
071204.0 071204 0 ENGERO 154.98 167.54 13.1 A 7
071215.0 071215 0 MACHTH 155.65 166.25 10.2 A 7
071223.0 071223 0 CASTCU 157.66 167.54 39 A 7
071224.0 071224 0 SCHEOC 157.98 166.43 12.7 A 7
071225.0 071225 0 DIOSMO 159.15 166.03 13.9 A 7
071227.0 071227 0 MACHTH 156.43 160.28 13.4 A 7
